Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2016-10-14 20:00:00,2016-10-14 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,692.8,45.8,14.7,103.6,61.6,17.3,60,0.0,999.0,65.3,31.8,9.0,0.9
2016-10-14 21:00:00,2016-10-14 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,889.6,58.1,34.9,139.4,86.2,22.2,28,0.0,996.0,75.4,31.8,4.0,1.3
2016-10-14 22:00:00,2016-10-14 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,663.2,44.0,61.8,99.6,57.9,16.6,73,0.0,997.2,98.0,33.2,2.4,7.6
2016-10-14 23:00:00,2016-10-14 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,701.6,46.4,77.3,106.9,62.7,17.5,38,0.0,1017.4,81.0,25.6,11.1,7.5
2016-10-15 00:00:00,2016-10-14 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,144,844.0,55.2,67.1,131.8,80.5,21.1,68,0.0,1013.1,51.6,23.1,7.5,4.4
2016-10-15 01:00:00,2016-10-14 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,140,824.0,54.0,30.2,125.9,78.0,20.6,60,0.0,998.4,84.0,16.3,6.2,6.5
2016-10-15 02:00:00,2016-10-14 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,116,717.6,47.4,21.6,107.3,64.7,17.9,76,0.0,995.2,45.0,15.6,6.3,8.0
2016-10-15 03:00:00,2016-10-14 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,64,488.8,33.0,24.5,68.5,36.1,12.2,94,0.0,1010.0,83.8,31.6,6.8,8.1
2016-10-15 04:00:00,2016-10-14 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,49,421.6,28.8,18.5,49.7,27.7,10.5,61,0.0,1006.1,89.3,23.5,3.6,4.4
2016-10-15 05:00:00,2016-10-14 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,113,704.0,46.5,74.2,108.0,63.0,17.6,46,0.0,1013.4,40.1,33.4,1.8,4.3
2016-10-15 06:00:00,2016-10-14 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,645.6,42.8,48.9,97.5,55.7,16.1,88,0.0,996.7,94.9,21.1,9.8,5.5
2016-10-15 07:00:00,2016-10-15 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,964.0,62.8,56.4,151.5,95.5,24.1,65,0.0,999.3,61.7,24.3,5.4,3.3
2016-10-15 08:00:00,2016-10-15 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,149,862.4,56.4,51.6,138.1,82.8,21.6,70,0.0,998.4,60.3,27.6,8.1,0.4
2016-10-15 09:00:00,2016-10-15 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,143,839.2,55.0,20.1,130.7,79.9,21.0,55,0.0,1018.5,49.0,33.0,11.4,8.1
2016-10-15 10:00:00,2016-10-15 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,1018.4,66.2,50.4,165.7,102.3,25.5,88,0.0,1011.2,42.1,29.5,0.9,6.7
2016-10-15 11:00:00,2016-10-15 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,713.6,47.1,50.0,109.0,64.2,17.8,59,0.0,995.6,96.9,17.1,4.9,3.5
2016-10-15 12:00:00,2016-10-15 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,684.8,45.3,13.8,102.7,60.6,17.1,72,0.0,999.4,42.0,32.3,3.4,0.8
2016-10-15 13:00:00,2016-10-15 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,103,659.2,43.7,16.3,91.8,57.4,16.5,47,0.0,1004.2,73.3,33.4,8.7,5.7
2016-10-15 14:00:00,2016-10-15 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,23,305.6,21.6,60.4,32.7,13.2,7.6,89,0.0,1006.4,63.6,36.0,6.3,6.5
2016-10-15 15:00:00,2016-10-15 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,563.2,37.7,20.5,75.6,45.4,14.1,24,0.0,1014.6,55.5,30.6,1.3,2.3
2016-10-15 16:00:00,2016-10-15 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,116,717.6,47.4,23.9,106.6,64.7,17.9,94,0.0,1007.9,46.4,28.3,2.2,4.2
2016-10-15 17:00:00,2016-10-15 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,124,753.6,49.6,69.8,110.7,69.2,18.8,43,0.0,997.1,78.7,20.7,4.6,5.3
2016-10-15 18:00:00,2016-10-15 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,154,884.8,57.8,77.7,138.3,85.6,22.1,24,0.0,997.6,80.1,11.8,8.9,4.5
2016-10-15 19:00:00,2016-10-15 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,132,788.0,51.8,29.0,122.4,73.5,19.7,38,0.0,1014.7,59.3,24.2,1.8,10.0
2016-10-15 20:00:00,2016-10-15 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,875.2,57.2,35.4,138.1,84.4,21.9,98,0.0,1019.4,70.1,19.2,7.0,8.9
2016-10-15 21:00:00,2016-10-15 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,720.0,47.5,45.0,105.5,65.0,18.0,61,0.0,1002.0,57.8,13.4,9.9,8.9
2016-10-15 22:00:00,2016-10-15 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,133,792.8,52.0,50.9,121.7,74.1,19.8,96,0.0,1016.6,54.3,22.8,1.5,9.7
2016-10-15 23:00:00,2016-10-15 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,114,709.6,46.8,61.0,106.2,63.7,17.7,42,0.0,998.3,41.5,20.5,4.5,9.7
2016-10-16 00:00:00,2016-10-15 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,552.8,37.0,65.5,71.6,44.1,13.8,79,0.0,1004.9,45.9,11.0,10.1,1.7
2016-10-16 01:00:00,2016-10-15 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,27,320.8,22.6,59.0,32.6,15.1,8.0,99,0.0,998.7,53.0,26.1,1.2,2.0
2016-10-16 02:00:00,2016-10-15 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,472.8,32.0,33.0,57.2,34.1,11.8,50,0.0,1013.7,96.8,18.0,5.5,8.5
2016-10-16 03:00:00,2016-10-15 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,64,486.4,32.9,38.6,62.4,35.8,12.2,29,0.0,998.1,76.6,36.7,9.7,9.6
2016-10-16 04:00:00,2016-10-15 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,529.6,35.6,34.1,74.6,41.2,13.2,98,0.0,1016.7,45.1,19.3,9.2,0.1
2016-10-16 05:00:00,2016-10-15 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,996.8,64.8,61.9,163.0,99.6,24.9,86,0.0,1019.6,63.4,11.7,5.1,0.2
2016-10-16 06:00:00,2016-10-15 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,122,744.8,49.0,35.3,108.2,68.1,18.6,78,0.0,1013.2,50.3,34.9,8.6,8.1
2016-10-16 07:00:00,2016-10-16 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,190,1046.4,67.9,56.7,168.9,105.8,26.2,37,0.0,1002.2,66.3,31.6,6.7,7.8
2016-10-16 08:00:00,2016-10-16 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,1043.2,67.7,17.1,169.6,105.4,26.1,64,0.0,1016.9,73.1,12.6,9.2,5.9
2016-10-16 09:00:00,2016-10-16 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,684.8,45.3,52.8,104.2,60.6,17.1,65,0.0,1000.0,48.8,11.7,8.5,1.8
2016-10-16 10:00:00,2016-10-16 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,97,632.0,42.0,59.1,87.2,54.0,15.8,39,0.0,1010.9,69.4,36.9,3.6,1.6
2016-10-16 11:00:00,2016-10-16 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,644.0,42.8,33.9,98.1,55.5,16.1,44,0.0,998.0,73.4,20.6,2.4,2.9
2016-10-16 12:00:00,2016-10-16 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,640.0,42.5,59.5,96.7,55.0,16.0,32,0.0,1003.9,75.8,29.4,5.9,9.8
2016-10-16 13:00:00,2016-10-16 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,75,534.4,35.9,55.5,69.8,41.8,13.4,65,0.0,1011.0,43.4,21.4,4.8,0.7
2016-10-16 14:00:00,2016-10-16 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,603.2,40.2,33.7,89.7,50.4,15.1,48,0.0,996.1,87.7,27.4,1.8,0.2
2016-10-16 15:00:00,2016-10-16 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,737.6,48.6,52.8,112.0,67.2,18.4,75,0.0,1011.4,57.4,29.5,0.7,3.8
2016-10-16 16:00:00,2016-10-16 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,604.0,40.2,63.3,87.1,50.5,15.1,58,0.0,1005.4,90.9,28.9,5.8,3.0
2016-10-16 17:00:00,2016-10-16 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,648.8,43.0,64.7,97.0,56.1,16.2,71,0.0,1001.3,43.1,35.9,6.7,6.4
2016-10-16 18:00:00,2016-10-16 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,182,1009.6,65.6,74.8,163.0,101.2,25.2,99,0.0,1000.9,98.1,29.9,11.1,5.0
2016-10-16 19:00:00,2016-10-16 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,846.4,55.4,51.6,127.3,80.8,21.2,76,0.0,1016.2,57.3,14.5,10.8,0.8
2016-10-16 20:00:00,2016-10-16 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,892.0,58.2,67.9,135.0,86.5,22.3,74,0.0,1019.9,55.7,16.0,3.9,10.0
2016-10-16 21:00:00,2016-10-16 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,119,730.4,48.2,56.4,114.3,66.3,18.3,41,0.0,1000.4,53.7,24.4,7.1,9.1
2016-10-16 22:00:00,2016-10-16 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,133,791.2,52.0,75.5,123.8,73.9,19.8,76,0.0,1003.9,48.9,32.4,11.6,4.8
2016-10-16 23:00:00,2016-10-16 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,119,730.4,48.2,12.8,109.5,66.3,18.3,44,0.0,1019.0,52.1,29.9,2.0,3.9
2016-10-17 00:00:00,2016-10-16 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,720.0,47.5,67.2,103.0,65.0,18.0,65,0.0,1000.6,88.9,14.2,7.7,5.5
2016-10-17 01:00:00,2016-10-16 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,942.4,61.4,63.9,151.1,92.8,23.6,54,0.0,1009.2,63.0,14.5,10.7,3.4
2016-10-17 02:00:00,2016-10-16 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,288.8,20.6,32.5,29.5,11.1,7.2,99,0.0,1016.5,55.6,25.3,11.6,2.6
2016-10-17 03:00:00,2016-10-16 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,570.4,38.2,48.6,82.2,46.3,14.3,72,0.0,1001.9,94.2,17.2,0.1,0.4
2016-10-17 04:00:00,2016-10-16 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,616.0,41.0,12.9,85.5,52.0,15.4,59,0.0,1007.5,85.2,18.5,1.1,4.7
2016-10-17 05:00:00,2016-10-16 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,130,780.0,51.2,38.0,115.7,72.5,19.5,29,0.0,1012.4,67.7,24.7,10.2,4.4
2016-10-17 06:00:00,2016-10-16 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,712.0,47.0,79.2,105.4,64.0,17.8,78,0.0,995.9,86.2,26.3,8.3,9.8
2016-10-17 07:00:00,2016-10-17 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,138,814.4,53.4,21.2,128.7,76.8,20.4,63,0.0,1010.5,72.0,11.7,4.7,8.3
2016-10-17 08:00:00,2016-10-17 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,149,866.4,56.6,35.9,137.3,83.3,21.7,49,0.0,1009.8,41.3,18.8,10.4,3.7
2016-10-17 09:00:00,2016-10-17 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,144,843.2,55.2,39.2,129.8,80.4,21.1,27,0.0,1015.5,50.8,13.7,7.3,3.5
2016-10-17 10:00:00,2016-10-17 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,675.2,44.7,41.7,94.7,59.4,16.9,35,0.0,1004.1,44.6,28.4,10.5,9.1
2016-10-17 11:00:00,2016-10-17 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,264.0,19.0,51.4,23.2,8.0,6.6,43,0.0,1006.4,63.2,21.9,8.0,4.1
2016-10-17 12:00:00,2016-10-17 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,504.8,34.0,19.8,67.1,38.1,12.6,74,0.0,1015.3,47.6,28.1,8.9,6.7
2016-10-17 13:00:00,2016-10-17 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,44,397.6,27.4,62.9,44.5,24.7,9.9,71,0.0,1002.2,67.3,14.7,4.4,0.7
2016-10-17 14:00:00,2016-10-17 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,551.2,37.0,62.2,80.4,43.9,13.8,95,0.0,996.0,65.4,15.7,10.8,2.1
2016-10-17 15:00:00,2016-10-17 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,571.2,38.2,22.1,81.6,46.4,14.3,54,0.0,998.8,60.4,12.5,7.3,2.8
2016-10-17 16:00:00,2016-10-17 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,166,941.6,61.4,67.5,145.4,92.7,23.5,46,0.0,998.0,96.7,26.3,11.8,8.7
2016-10-17 17:00:00,2016-10-17 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,776.8,51.0,65.6,116.9,72.1,19.4,42,0.0,1003.6,53.0,28.5,10.3,5.6
2016-10-17 18:00:00,2016-10-17 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,178,993.6,64.6,24.0,154.8,99.2,24.8,73,0.0,1012.2,52.3,30.6,0.2,0.6
2016-10-17 19:00:00,2016-10-17 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,1019.2,66.2,22.1,167.6,102.4,25.5,47,0.0,1010.9,61.2,14.7,7.6,0.1
2016-10-17 20:00:00,2016-10-17 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,71,516.0,34.8,46.1,67.3,39.5,12.9,78,0.0,1006.3,46.5,37.6,5.9,8.5
2016-10-17 21:00:00,2016-10-17 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,122,744.8,49.0,46.6,110.3,68.1,18.6,55,0.0,1017.7,90.3,27.5,9.4,4.5
2016-10-17 22:00:00,2016-10-17 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,147,855.2,56.0,27.8,128.0,81.9,21.4,65,0.0,1019.4,89.6,21.5,6.7,6.9
2016-10-17 23:00:00,2016-10-17 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,114,708.0,46.8,79.1,110.1,63.5,17.7,28,0.0,1005.9,59.6,28.8,7.6,1.9
2016-10-18 00:00:00,2016-10-17 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,70,515.2,34.7,48.9,66.9,39.4,12.9,93,0.0,1006.2,47.0,29.3,0.5,6.6
2016-10-18 01:00:00,2016-10-17 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,127,767.2,50.4,31.6,117.3,70.9,19.2,59,0.0,1009.7,98.5,15.5,11.7,3.4
2016-10-18 02:00:00,2016-10-17 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,124,755.2,49.7,17.7,109.8,69.4,18.9,75,0.0,1014.0,91.2,27.6,8.9,7.1
2016-10-18 03:00:00,2016-10-17 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,557.6,37.4,58.5,80.3,44.7,13.9,63,0.0,1004.4,96.3,24.7,4.8,7.0
2016-10-18 04:00:00,2016-10-17 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,248.0,18.0,71.6,14.1,6.0,6.2,39,0.0,1002.4,93.2,19.8,7.4,0.1
2016-10-18 05:00:00,2016-10-17 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,20,242.4,17.6,51.8,21.0,5.3,6.1,99,0.0,997.5,50.4,21.0,3.3,3.1
2016-10-18 06:00:00,2016-10-17 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,876.8,57.3,18.0,132.0,84.6,21.9,76,0.0,1002.4,70.0,17.9,0.9,4.7
2016-10-18 07:00:00,2016-10-18 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,796.0,52.2,19.9,123.4,74.5,19.9,90,0.0,1007.0,53.6,13.4,2.4,7.6
2016-10-18 08:00:00,2016-10-18 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,945.6,61.6,74.7,146.4,93.2,23.6,94,0.0,1004.5,92.3,22.7,7.1,3.5
2016-10-18 09:00:00,2016-10-18 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,988.8,64.3,47.7,157.5,98.6,24.7,29,0.0,1002.7,77.3,11.5,3.7,7.4
2016-10-18 10:00:00,2016-10-18 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,124,755.2,49.7,49.9,117.4,69.4,18.9,74,0.0,1015.4,40.1,23.9,3.4,6.5
2016-10-18 11:00:00,2016-10-18 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,734.4,48.4,50.3,105.9,66.8,18.4,86,0.0,1008.6,44.0,16.2,11.1,9.4
2016-10-18 12:00:00,2016-10-18 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,687.2,45.4,15.9,98.4,60.9,17.2,96,0.0,1001.8,51.1,34.7,0.1,5.9
2016-10-18 13:00:00,2016-10-18 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,52,435.2,29.7,33.9,50.6,29.4,10.9,48,0.0,1011.7,91.8,33.1,9.9,2.1
2016-10-18 14:00:00,2016-10-18 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,999.2,65.0,77.5,158.5,99.9,25.0,92,0.0,1019.9,91.4,28.4,0.9,9.9
2016-10-18 15:00:00,2016-10-18 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,637.6,42.4,43.6,96.0,54.7,15.9,57,0.0,1010.2,64.9,12.6,0.9,7.0
2016-10-18 16:00:00,2016-10-18 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,73,528.0,35.5,71.1,66.9,41.0,13.2,81,0.0,1015.0,55.4,24.6,7.6,7.3
2016-10-18 17:00:00,2016-10-18 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,617.6,41.1,35.5,84.6,52.2,15.4,91,0.0,1007.2,66.6,11.6,11.6,5.8
2016-10-18 18:00:00,2016-10-18 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,109,685.6,45.4,24.1,101.6,60.7,17.1,36,0.0,996.0,82.4,24.6,5.7,8.5
2016-10-18 19:00:00,2016-10-18 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,860.8,56.3,17.3,136.7,82.6,21.5,67,0.0,1006.6,87.4,35.3,12.0,1.1
2016-10-18 20:00:00,2016-10-18 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,873.6,57.1,69.3,136.5,84.2,21.8,65,0.0,1013.5,91.5,29.6,10.8,0.7
2016-10-18 21:00:00,2016-10-18 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,797.6,52.4,20.9,119.1,74.7,19.9,31,0.0,1006.3,48.4,22.0,1.3,7.4
2016-10-18 22:00:00,2016-10-18 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,130,781.6,51.4,32.9,118.7,72.7,19.5,65,0.0,1007.7,64.4,34.1,8.0,0.3
2016-10-18 23:00:00,2016-10-18 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,540.0,36.2,11.0,75.3,42.5,13.5,64,0.0,1010.1,63.2,15.9,7.7,10.0
2016-10-19 00:00:00,2016-10-18 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,601.6,40.1,27.6,80.5,50.2,15.0,46,0.0,1003.5,40.0,27.9,6.8,0.2
2016-10-19 01:00:00,2016-10-18 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,691.2,45.7,21.4,104.2,61.4,17.3,47,0.0,1013.1,64.3,26.9,5.9,0.5
2016-10-19 02:00:00,2016-10-18 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,66,496.0,33.5,77.9,62.2,37.0,12.4,33,0.0,996.5,56.0,34.1,2.7,1.7
2016-10-19 03:00:00,2016-10-18 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,119,732.0,48.2,14.5,107.9,66.5,18.3,61,0.0,1012.8,44.4,27.7,10.3,7.3
2016-10-19 04:00:00,2016-10-18 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,25,311.2,22.0,66.3,26.2,13.9,7.8,40,0.0,1003.1,45.0,30.1,8.3,8.7
2016-10-19 05:00:00,2016-10-18 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,96,629.6,41.8,60.1,87.1,53.7,15.7,78,0.0,995.1,59.7,22.0,11.9,1.6
2016-10-19 06:00:00,2016-10-18 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,613.6,40.8,49.3,86.5,51.7,15.3,81,0.0,1013.0,57.4,14.8,9.2,3.6
2016-10-19 07:00:00,2016-10-19 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,906.4,59.2,76.2,141.9,88.3,22.7,55,0.0,1002.6,76.4,34.2,11.8,8.7
2016-10-19 08:00:00,2016-10-19 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,263,1372.8,88.3,36.4,230.5,146.6,34.3,90,0.0,1001.1,80.6,17.4,0.5,8.6
2016-10-19 09:00:00,2016-10-19 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,917.6,59.8,13.3,144.3,89.7,22.9,29,0.0,1010.9,43.4,11.3,1.0,8.7
2016-10-19 10:00:00,2016-10-19 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,589.6,39.4,52.3,84.1,48.7,14.7,74,0.0,999.0,91.2,11.6,8.3,5.8
2016-10-19 11:00:00,2016-10-19 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,796.8,52.3,68.9,122.2,74.6,19.9,96,0.0,996.3,83.7,19.0,2.4,3.1
2016-10-19 12:00:00,2016-10-19 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,575.2,38.4,79.5,84.3,46.9,14.4,65,0.0,1005.4,59.3,22.0,5.1,4.5
2016-10-19 13:00:00,2016-10-19 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,55,446.4,30.4,53.1,55.1,30.8,11.2,26,0.0,995.4,43.5,20.1,8.0,3.9
2016-10-19 14:00:00,2016-10-19 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,32,344.8,24.0,16.4,32.9,18.1,8.6,50,0.0,1017.5,58.7,19.2,8.3,0.7
2016-10-19 15:00:00,2016-10-19 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,861.6,56.4,75.0,129.1,82.7,21.5,67,0.0,1003.4,78.2,28.2,10.5,0.1
2016-10-19 16:00:00,2016-10-19 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,748.0,49.2,25.5,110.8,68.5,18.7,79,0.0,995.0,57.2,28.0,8.4,1.6
2016-10-19 17:00:00,2016-10-19 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,147,857.6,56.1,34.7,128.5,82.2,21.4,71,0.0,1013.1,51.5,28.9,1.8,1.6
2016-10-19 18:00:00,2016-10-19 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,111,697.6,46.1,46.0,102.4,62.2,17.4,30,0.0,996.0,87.9,10.5,5.5,6.3
2016-10-19 19:00:00,2016-10-19 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,735.2,48.4,14.2,109.6,66.9,18.4,57,0.0,995.5,56.7,14.5,11.8,2.0
2016-10-19 20:00:00,2016-10-19 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,595.2,39.7,60.0,81.2,49.4,14.9,56,0.0,1015.5,85.0,15.3,11.2,8.6
2016-10-19 21:00:00,2016-10-19 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,539.2,36.2,58.7,75.1,42.4,13.5,29,0.0,1014.5,43.5,10.8,1.6,1.4
2016-10-19 22:00:00,2016-10-19 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,564.8,37.8,57.2,73.7,45.6,14.1,82,0.0,1009.5,41.6,18.6,10.1,7.1
2016-10-19 23:00:00,2016-10-19 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,612.8,40.8,57.1,84.6,51.6,15.3,65,0.0,1019.3,55.4,24.2,9.0,3.0
2016-10-20 00:00:00,2016-10-19 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,698.4,46.2,52.7,107.3,62.3,17.5,36,0.0,1007.7,95.8,33.1,3.2,1.3
2016-10-20 01:00:00,2016-10-19 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,143,839.2,55.0,52.3,127.2,79.9,21.0,62,0.0,1000.9,51.7,33.6,10.7,8.9
2016-10-20 02:00:00,2016-10-19 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,690.4,45.6,78.2,102.1,61.3,17.3,47,0.0,1003.7,50.0,17.8,8.2,2.2
2016-10-20 03:00:00,2016-10-19 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,578.4,38.6,14.7,83.2,47.3,14.5,95,0.0,1004.5,98.7,25.1,6.2,5.1
2016-10-20 04:00:00,2016-10-19 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,78,549.6,36.8,41.3,78.9,43.7,13.7,76,0.0,999.3,86.0,25.6,4.8,5.1
2016-10-20 05:00:00,2016-10-19 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,127,766.4,50.4,51.9,118.1,70.8,19.2,80,0.0,1018.9,57.6,34.6,8.3,3.4
2016-10-20 06:00:00,2016-10-19 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,587.2,39.2,69.9,84.0,48.4,14.7,60,0.0,1011.9,85.5,27.1,5.5,0.0
2016-10-20 07:00:00,2016-10-20 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,143,836.0,54.8,12.5,128.0,79.5,20.9,56,0.0,996.6,92.5,18.3,1.0,3.0
2016-10-20 08:00:00,2016-10-20 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,130,780.0,51.2,55.6,121.1,72.5,19.5,29,0.0,998.7,53.6,19.3,8.6,0.1
2016-10-20 09:00:00,2016-10-20 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,691.2,45.7,10.8,104.9,61.4,17.3,80,0.0,1016.2,41.3,32.9,7.7,2.8
